item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM002325,ORD00710,PROD0083,4,2918.34,13.71
ITEM002326,ORD00105,PROD0011,3,393.33,38.81
ITEM002327,ORD00773,PROD0534,8,27792.08,1.71
ITEM002328,ORD00437,PROD0318,1,8588.04,15.81
ITEM002329,ORD00819,PROD0464,1,11963.21,38.96
ITEM002330,ORD00558,PROD0009,4,13729.81,34.24
ITEM002331,ORD00941,PROD0357,2,26869.83,36.18
ITEM002332,ORD00492,PROD0435,2,2328.21,44.43
ITEM002333,ORD01126,PROD0136,2,2518.56,37.52
ITEM002334,ORD00206,PROD0250,7,3099.31,27.27
ITEM002335,ORD00328,PROD0153,-2,26817.32,27.35
ITEM002336,ORD00741,PROD0242,4,34288.55,3.84
ITEM002337,ORD00793,PROD0536,7,11190.95,42.05
ITEM002338,ORD00487,PROD0551,2,32460.79,35.07
ITEM002339,ORD00503,PROD0390,8,37479.4,29.63
ITEM002340,ORD00628,PROD0498,3,2404.03,1.16
ITEM002341,ORD00266,PROD0083,2,39049.11,48.33
ITEM002342,ORD00019,PROD0468,4,13522.81,18.26
ITEM002343,ORD00057,PROD0546,6,5299.56,10.83
ITEM002344,ORD00014,PROD0542,2,44119.41,29.21
ITEM002345,ORD00165,PROD0272,5,18154.17,46.74
ITEM002346,ORD00861,PROD0484,7,17271.45,19.47
ITEM002347,ORD00236,PROD0191,8,4004.54,21.96
ITEM002348,ORD00239,PROD0514,3,42338.22,12.03
ITEM002349,ORD00726,PROD0411,7,38269.13,19.08
ITEM002350,ORD00903,PROD0557,1,18675.54,24.72
ITEM002351,ORD00940,PROD0101,8,37397.24,41.16
ITEM002352,ORD00096,PROD0170,4,34400.79,46.38
ITEM002353,ORD00592,PROD0390,5,14926.26,19.55
ITEM002354,ORD00781,PROD0181,4,36403.31,0.04
ITEM002355,ORD00227,PROD0074,7,38978.85,34.21
ITEM002356,ORD00357,PROD0105,5,25616.8,5.63
ITEM002357,ORD00813,PROD0545,4,44370.04,20.78
ITEM002358,ORD00982,PROD0028,7,15728.37,26.93
ITEM002359,ORD01158,PROD0397,8,46355.94,10.82
ITEM002360,ORD01129,PROD0573,4,249.2,13.92
ITEM002361,ORD00451,PROD0499,4,20138.07,11.35
ITEM002362,ORD00162,PROD0353,3,37366.32,7.25
ITEM002363,ORD00233,PROD0172,1,19226.76,29.92
ITEM002364,ORD00574,PROD0066,5,2588.99,37.14
ITEM002365,ORD00298,PROD0593,8,8599.91,25.68
ITEM002366,ORD00576,PROD0492,4,1119.07,26.82
ITEM002367,ORD00915,PROD0598,7,32634.98,42.4
ITEM002368,ORD00984,PROD0343,5,41648.27,23.85
ITEM002369,ORD00584,PROD0596,1,15854.62,46.49
ITEM002370,ORD00277,PROD0110,2,14030.05,42.68
ITEM002371,ORD00688,PROD0428,2,27689.31,26.73
ITEM002372,ORD00209,PROD0010,8,10641.84,40.04
ITEM002373,ORD00642,PROD0417,2,49658.36,10.01
ITEM002374,ORD00193,PROD0173,6,41656.87,22.43
ITEM002375,ORD00365,PROD0425,5,30479.24,10.9
ITEM002376,ORD01149,PROD0520,4,26325.23,34.49
ITEM002377,ORD01190,PROD0600,3,34915.2,5.69
ITEM002378,ORD00425,PROD0014,7,49556.3,17.4
ITEM002379,ORD00352,PROD0118,4,21137.43,6.03
ITEM002380,ORD00496,PROD0079,6,13461.27,1.83
ITEM002381,ORD00093,PROD0318,1,12209.36,33.63
ITEM002382,ORD00732,PROD0303,6,25225.76,17.09
ITEM002383,ORD00863,PROD0241,2,7742.11,42.53
ITEM002384,ORD00447,PROD0158,6,38882.07,44.6
ITEM002385,ORD00217,PROD0449,2,41697.98,35.03
ITEM002386,ORD00378,PROD0331,2,31504.58,42.15
ITEM002387,ORD00521,PROD0506,3,45239.72,5.31
ITEM002388,ORD00374,PROD0193,1,6163.56,27.1
ITEM002389,ORD00478,PROD0586,6,12984.58,41.24
ITEM002390,ORD01137,PROD0258,2,15766.17,10.88
ITEM002391,ORD00108,PROD0249,-4,29931.01,26.07
ITEM002392,ORD00692,PROD0048,7,34818.6,15.29
ITEM002393,ORD01187,PROD0552,5,45741.86,1.61
ITEM002394,ORD00361,PROD0111,4,16498.24,47.29
ITEM002395,ORD00191,PROD0429,2,3420.47,10.31
ITEM002396,ORD00964,PROD0197,8,1536.26,34.62
ITEM002397,ORD00248,PROD0491,5,48733.59,35.32
ITEM002398,ORD00370,PROD0313,3,32352.33,36.75
ITEM002399,ORD00554,PROD0097,4,40556.84,3.07
ITEM002400,ORD00504,PROD0190,7,15702.3,45.09
ITEM002401,ORD00193,PROD0558,5,14580.44,8.41
ITEM002402,ORD01133,PROD0278,1,7951.36,13.98
ITEM002403,ORD00754,PROD0008,5,22016.99,17.55
ITEM002404,ORD00187,PROD0121,7,32902.76,48.99
ITEM002405,ORD00854,PROD0281,-5,14321.86,15.45
ITEM002406,ORD00720,PROD0198,2,44873.02,23.37
ITEM002407,ORD00656,PROD0319,3,15074.09,16.24
ITEM002408,ORD00192,PROD0058,3,19338.62,3.8
ITEM002409,ORD00145,PROD0028,6,19228.21,30.83
ITEM002410,ORD00372,PROD0592,3,1858.11,47.84
ITEM002411,ORD00496,PROD0492,7,21695.83,33.2
ITEM002412,ORD00868,PROD0178,6,11763.01,26.86
ITEM002413,ORD00192,PROD0583,2,31293.11,27.09
ITEM002414,ORD00393,PROD0017,4,39193.74,15.28
ITEM002415,ORD00575,PROD0153,7,21289.53,8.88
ITEM002416,ORD00385,PROD0277,4,40317.08,33.73
ITEM002417,ORD01104,PROD0236,5,10513.48,18.55
ITEM002418,ORD01079,PROD0391,5,36609.57,25.39
ITEM002419,ORD00742,PROD0295,4,36400.17,8.83
ITEM002420,ORD00274,PROD0568,1,22543.36,10.21
ITEM002421,ORD00045,PROD0592,3,48706.65,42.63
ITEM002422,ORD01072,PROD0383,8,42192.05,43.28
ITEM002423,ORD00510,PROD0583,7,14240.62,10.48
ITEM002424,ORD00197,PROD0482,1,13004.85,6.23
ITEM002425,ORD01126,PROD0536,1,38124.9,39.91
ITEM002426,ORD00697,PROD0281,8,10692.1,13.74
ITEM002427,ORD00584,PROD0412,7,21542.0,29.45
ITEM002428,ORD01187,PROD0265,7,35069.73,22.88
ITEM002429,ORD00046,PROD0444,2,42329.34,31.06
ITEM002430,ORD00169,PROD0083,-2,39941.2,13.04
ITEM002431,ORD00918,PROD0106,8,41480.54,20.94
ITEM002432,ORD00668,PROD0001,2,27186.7,25.26
ITEM002433,ORD00041,PROD0099,5,13111.9,44.34
ITEM002434,ORD00371,PROD0210,4,48485.87,18.4
ITEM002435,ORD00891,PROD0590,1,44158.88,49.61
ITEM002436,ORD00570,PROD0332,1,32321.08,39.08
ITEM002437,ORD00837,PROD0591,4,24275.18,15.54
ITEM002438,ORD00278,PROD0271,7,3697.84,41.57
ITEM002439,ORD01100,PROD0172,8,6306.14,47.95
ITEM002440,ORD00267,PROD0339,4,26991.97,43.56
ITEM002441,ORD01005,PROD0439,7,43739.76,15.04
ITEM002442,ORD00147,PROD0422,4,25913.36,14.38
ITEM002443,ORD00501,PROD0417,1,33591.54,9.79
ITEM002444,ORD01049,PROD0360,2,1184.61,3.97
ITEM002445,ORD00290,PROD0450,7,30094.0,4.2
ITEM002446,ORD00427,PROD0002,6,7456.74,43.41
ITEM002447,ORD01003,PROD0471,7,37973.44,2.44
ITEM002448,ORD00443,PROD0397,3,2675.11,9.72
ITEM002449,ORD00866,PROD0221,5,10643.11,29.76
ITEM002450,ORD00826,PROD0521,7,37385.7,35.94
ITEM002451,ORD00477,PROD0108,3,9889.2,18.54
ITEM002452,ORD00864,PROD0091,1,22479.81,10.99
ITEM002453,ORD00255,PROD0458,6,23103.11,44.31
ITEM002454,ORD00355,PROD0424,7,12325.65,19.62
ITEM002455,ORD01103,PROD0321,8,40704.49,13.25
ITEM002456,ORD01016,PROD0384,5,32538.16,47.05
ITEM002457,ORD01029,PROD0343,6,42437.24,22.31
ITEM002458,ORD00942,PROD0260,1,48118.92,39.2
ITEM002459,ORD00976,PROD0399,8,14141.49,13.26
ITEM002460,ORD00308,PROD0024,8,21120.4,17.73
ITEM002461,ORD00632,PROD0456,5,4504.52,15.85
ITEM002462,ORD00965,PROD0213,4,3063.81,29.42
ITEM002463,ORD00067,PROD0048,5,36949.89,39.82
ITEM002464,ORD00764,PROD0408,3,12184.19,14.53
ITEM002465,ORD00540,PROD0352,6,32769.24,21.13
ITEM002466,ORD00504,PROD0351,4,43259.47,6.51
ITEM002467,ORD00843,PROD0441,1,43098.88,1.84
ITEM002468,ORD00956,PROD0030,2,3599.97,36.78
ITEM002469,ORD00631,PROD0599,6,41241.14,3.89
ITEM002470,ORD01028,PROD0582,7,41694.05,49.68
ITEM002471,ORD00178,PROD0561,6,25168.88,37.44
ITEM002472,ORD00918,PROD0284,2,15666.75,15.32
ITEM002473,ORD00919,PROD0436,7,25604.97,33.45
ITEM002474,ORD00575,PROD0473,7,20054.77,32.54
ITEM002475,ORD00786,PROD0561,1,37044.67,35.6
ITEM002476,ORD00756,PROD0414,6,937.12,32.1
ITEM002477,ORD00139,PROD0283,4,34613.61,0.18
ITEM002478,ORD00370,PROD0589,8,21198.37,14.29
ITEM002479,ORD00036,PROD0324,8,34052.41,31.16
ITEM002480,ORD00865,PROD0179,2,12743.5,17.73
ITEM002481,ORD00443,PROD0091,7,1708.35,24.23
ITEM002482,ORD00924,PROD0250,2,12741.19,36.66
ITEM002483,ORD01025,PROD0348,8,15031.69,15.12
ITEM002484,ORD00263,PROD0003,5,14173.1,0.83
ITEM002485,ORD00341,PROD0232,8,32292.47,41.92
ITEM002486,ORD00169,PROD0551,7,20739.63,46.28
ITEM002487,ORD01018,PROD0491,4,4599.61,10.18
ITEM002488,ORD00751,PROD0079,4,532.27,17.77
ITEM002489,ORD00766,PROD0201,7,38645.06,26.73
ITEM002490,ORD00161,PROD0358,6,31921.0,34.69
ITEM002491,ORD01002,PROD0564,6,43853.54,40.34
ITEM002492,ORD00119,PROD0592,2,45842.02,48.56
ITEM002493,ORD01135,PROD0385,2,18901.81,17.26
ITEM002494,ORD00365,PROD0221,2,29421.07,15.55
ITEM002495,ORD01172,PROD0094,1,36643.75,49.64
ITEM002496,ORD01092,PROD0067,7,9535.02,6.36
ITEM002497,ORD00355,PROD0320,2,34487.96,43.82
ITEM002498,ORD01177,PROD0475,4,48905.94,42.35
ITEM002499,ORD00209,PROD0178,6,7821.41,45.23
ITEM002500,INVALID_ORDER_2500,PROD0093,5,36214.08,4.41
